transaction_id,customer_id,amount,category,date,is_fraud,risk_score,processed_at
TXN008417,CUST0329,14468.79,Shopping,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN008418,CUST0254,28363.49,Shopping,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN008419,CUST0839,40226.29,Travel,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN008420,CUST0264,6925.19,Travel,2026-03-01,0,MEDIUM,2026-06-10 20:52:12
TXN008421,CUST0428,34337.51,Shopping,2026-03-28,0,HIGH,2026-06-10 20:52:12
TXN008422,CUST0577,29063.92,Travel,2026-04-25,0,HIGH,2026-06-10 20:52:12
TXN008423,CUST0312,9058.16,Healthcare,2026-03-20,0,MEDIUM,2026-06-10 20:52:12
TXN008424,CUST0448,4648.44,Shopping,2026-01-22,0,LOW,2026-06-10 20:52:12
TXN008425,CUST0800,10012.5,Healthcare,2026-03-09,0,HIGH,2026-06-10 20:52:12
TXN008426,CUST0457,4185.98,Travel,2026-02-08,0,LOW,2026-06-10 20:52:12
TXN008427,CUST0230,47194.7,Shopping,2026-02-07,0,HIGH,2026-06-10 20:52:12
TXN008428,CUST0103,21102.01,Food,2026-06-01,0,HIGH,2026-06-10 20:52:12
TXN008429,CUST0957,1728.12,Shopping,2026-04-28,0,LOW,2026-06-10 20:52:12
TXN008430,CUST0937,4376.8,Food,2026-01-01,0,LOW,2026-06-10 20:52:12
TXN008431,CUST0594,9154.64,Shopping,2026-02-14,0,MEDIUM,2026-06-10 20:52:12
TXN008432,CUST0832,23957.77,Healthcare,2026-06-01,0,HIGH,2026-06-10 20:52:12
TXN008433,CUST0674,28956.68,Travel,2026-03-19,1,HIGH,2026-06-10 20:52:12
TXN008434,CUST0672,29497.31,Healthcare,2026-02-15,0,HIGH,2026-06-10 20:52:12
TXN008435,CUST0221,46731.2,Healthcare,2026-05-14,0,HIGH,2026-06-10 20:52:12
TXN008436,CUST0829,31537.4,Food,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN008437,CUST0980,47932.91,Travel,2026-05-13,0,HIGH,2026-06-10 20:52:12
TXN008438,CUST0208,19587.97,Travel,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008439,CUST0128,33432.58,Healthcare,2026-04-24,0,HIGH,2026-06-10 20:52:12
TXN008440,CUST0346,29764.15,Food,2026-02-17,0,HIGH,2026-06-10 20:52:12
TXN008441,CUST0954,10972.24,Food,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN008442,CUST0317,21395.06,Travel,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN008443,CUST0329,47633.29,Food,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN008444,CUST0249,24243.38,Food,2026-05-24,0,HIGH,2026-06-10 20:52:12
TXN008445,CUST0511,12486.18,Healthcare,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN008446,CUST0706,47533.51,Travel,2026-04-02,0,HIGH,2026-06-10 20:52:12
TXN008447,CUST0154,24488.42,Healthcare,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008448,CUST0668,20067.12,Shopping,2026-05-10,0,HIGH,2026-06-10 20:52:12
TXN008449,CUST0135,24199.59,Food,2026-05-19,1,HIGH,2026-06-10 20:52:12
TXN008450,CUST0774,31985.44,Travel,2026-05-24,0,HIGH,2026-06-10 20:52:12
TXN008451,CUST0262,24176.8,Food,2026-03-21,0,HIGH,2026-06-10 20:52:12
TXN008452,CUST0134,43956.99,Shopping,2026-05-23,0,HIGH,2026-06-10 20:52:12
TXN008453,CUST0917,45834.64,Shopping,2026-02-15,0,HIGH,2026-06-10 20:52:12
TXN008454,CUST0529,42481.01,Food,2026-05-22,0,HIGH,2026-06-10 20:52:12
TXN008455,CUST0261,30940.6,Travel,2026-02-15,0,HIGH,2026-06-10 20:52:12
TXN008456,CUST0142,11976.29,Food,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN008457,CUST0574,26690.85,Food,2026-04-07,1,HIGH,2026-06-10 20:52:12
TXN008458,CUST0249,27978.74,Shopping,2026-01-23,0,HIGH,2026-06-10 20:52:12
TXN008459,CUST0923,36929.57,Healthcare,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN008460,CUST0157,29710.22,Food,2026-04-26,0,HIGH,2026-06-10 20:52:12
TXN008461,CUST0189,10322.82,Travel,2026-03-06,0,HIGH,2026-06-10 20:52:12
TXN008462,CUST0088,14448.54,Food,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN008463,CUST0570,35818.58,Healthcare,2026-02-28,0,HIGH,2026-06-10 20:52:12
TXN008464,CUST0298,43520.29,Travel,2026-02-01,0,HIGH,2026-06-10 20:52:12
TXN008465,CUST0686,30313.7,Travel,2026-02-14,0,HIGH,2026-06-10 20:52:12
TXN008466,CUST0715,4000.72,Food,2026-02-24,1,LOW,2026-06-10 20:52:12
TXN008467,CUST0799,1162.48,Shopping,2026-05-04,0,LOW,2026-06-10 20:52:12
TXN008468,CUST0864,29906.35,Travel,2026-06-08,0,HIGH,2026-06-10 20:52:12
TXN008469,CUST0940,48569.52,Food,2026-01-17,0,HIGH,2026-06-10 20:52:12
TXN008470,CUST0916,18836.41,Food,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN008471,CUST0254,8472.99,Healthcare,2026-03-28,1,MEDIUM,2026-06-10 20:52:12
TXN008472,CUST0612,30886.56,Shopping,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN008473,CUST0684,28966.62,Shopping,2026-05-29,0,HIGH,2026-06-10 20:52:12
TXN008474,CUST0953,10514.67,Shopping,2026-01-24,0,HIGH,2026-06-10 20:52:12
TXN008475,CUST0042,18243.43,Travel,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN008476,CUST0400,34368.09,Travel,2026-03-23,0,HIGH,2026-06-10 20:52:12
TXN008477,CUST0087,19888.02,Healthcare,2026-04-19,0,HIGH,2026-06-10 20:52:12
TXN008478,CUST0530,25303.99,Shopping,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN008479,CUST0608,13016.85,Healthcare,2026-04-06,1,HIGH,2026-06-10 20:52:12
TXN008480,CUST0246,5340.96,Travel,2026-03-27,1,MEDIUM,2026-06-10 20:52:12
TXN008481,CUST0366,44041.91,Travel,2026-02-01,0,HIGH,2026-06-10 20:52:12
TXN008482,CUST0649,14952.66,Shopping,2026-01-20,0,HIGH,2026-06-10 20:52:12
TXN008483,CUST0137,40021.83,Travel,2026-03-30,0,HIGH,2026-06-10 20:52:12
TXN008484,CUST0437,7456.08,Healthcare,2026-02-05,0,MEDIUM,2026-06-10 20:52:12
TXN008485,CUST0496,10253.87,Healthcare,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN008486,CUST0758,45837.35,Shopping,2026-05-22,0,HIGH,2026-06-10 20:52:12
TXN008487,CUST0787,32138.56,Food,2026-04-13,0,HIGH,2026-06-10 20:52:12
TXN008488,CUST0644,34361.63,Shopping,2026-02-10,0,HIGH,2026-06-10 20:52:12
TXN008489,CUST0816,39875.65,Healthcare,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008490,CUST0032,49855.64,Food,2026-03-27,0,HIGH,2026-06-10 20:52:12
TXN008491,CUST0712,41398.4,Healthcare,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008492,CUST0053,20281.8,Travel,2026-03-22,0,HIGH,2026-06-10 20:52:12
TXN008493,CUST0874,11622.87,Shopping,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008494,CUST0745,21041.31,Shopping,2026-02-10,0,HIGH,2026-06-10 20:52:12
TXN008495,CUST0828,30958.06,Healthcare,2026-02-07,0,HIGH,2026-06-10 20:52:12
TXN008496,CUST0322,23115.45,Shopping,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN008497,CUST0397,27095.38,Travel,2026-03-02,0,HIGH,2026-06-10 20:52:12
TXN008498,CUST0165,37388.6,Food,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN008499,CUST0526,32192.52,Healthcare,2026-01-26,0,HIGH,2026-06-10 20:52:12
TXN008500,CUST0146,28271.48,Travel,2026-05-16,0,HIGH,2026-06-10 20:52:12
TXN008501,CUST0462,40378.4,Travel,2026-01-17,0,HIGH,2026-06-10 20:52:12
TXN008502,CUST0015,9259.05,Travel,2026-03-27,0,MEDIUM,2026-06-10 20:52:12
TXN008503,CUST0765,43839.95,Food,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN008504,CUST0865,45410.74,Healthcare,2026-02-13,0,HIGH,2026-06-10 20:52:12
TXN008505,CUST0440,20828.43,Shopping,2026-05-02,0,HIGH,2026-06-10 20:52:12
TXN008506,CUST0436,15251.78,Food,2026-02-07,0,HIGH,2026-06-10 20:52:12
TXN008507,CUST0725,12631.64,Travel,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN008508,CUST0612,49933.7,Food,2026-03-28,0,HIGH,2026-06-10 20:52:12
TXN008509,CUST0085,27017.52,Shopping,2026-05-30,0,HIGH,2026-06-10 20:52:12
TXN008510,CUST0806,11833.29,Travel,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN008511,CUST0351,39512.18,Shopping,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN008512,CUST0646,7115.68,Travel,2026-05-30,0,MEDIUM,2026-06-10 20:52:12
TXN008513,CUST0997,24342.3,Shopping,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN008514,CUST0437,38495.93,Travel,2026-06-05,0,HIGH,2026-06-10 20:52:12
TXN008515,CUST0243,40628.97,Shopping,2026-02-06,0,HIGH,2026-06-10 20:52:12
TXN008516,CUST0359,30460.83,Food,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN008517,CUST0608,49029.68,Food,2026-04-24,0,HIGH,2026-06-10 20:52:12
TXN008518,CUST0477,40942.57,Travel,2026-01-27,0,HIGH,2026-06-10 20:52:12
TXN008519,CUST0037,41863.81,Healthcare,2026-02-02,0,HIGH,2026-06-10 20:52:12
TXN008520,CUST0483,31803.42,Travel,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN008521,CUST0054,13931.69,Food,2026-06-03,1,HIGH,2026-06-10 20:52:12
TXN008522,CUST0520,7349.6,Food,2026-05-16,0,MEDIUM,2026-06-10 20:52:12
TXN008523,CUST0528,9992.01,Food,2026-03-01,0,MEDIUM,2026-06-10 20:52:12
TXN008524,CUST0292,47214.17,Travel,2026-02-05,0,HIGH,2026-06-10 20:52:12
TXN008525,CUST0677,15260.0,Travel,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN008526,CUST0898,48171.05,Shopping,2026-01-11,0,HIGH,2026-06-10 20:52:12
TXN008527,CUST0915,20421.93,Food,2026-02-26,1,HIGH,2026-06-10 20:52:12
TXN008528,CUST0664,31219.51,Healthcare,2026-02-23,0,HIGH,2026-06-10 20:52:12
TXN008529,CUST0569,213.35,Healthcare,2026-02-28,0,LOW,2026-06-10 20:52:12
TXN008530,CUST0535,11017.63,Travel,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN008531,CUST0254,5499.32,Travel,2026-01-26,0,MEDIUM,2026-06-10 20:52:12
TXN008532,CUST0768,46753.83,Travel,2026-04-23,0,HIGH,2026-06-10 20:52:12
TXN008533,CUST0256,48479.75,Travel,2026-03-20,0,HIGH,2026-06-10 20:52:12
TXN008534,CUST0194,33249.26,Food,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN008535,CUST0551,31831.73,Healthcare,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN008536,CUST0901,26044.37,Travel,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN008537,CUST0671,43501.64,Food,2026-05-01,0,HIGH,2026-06-10 20:52:12
TXN008538,CUST0156,47565.49,Food,2026-04-04,0,HIGH,2026-06-10 20:52:12
TXN008539,CUST0344,32694.73,Travel,2026-05-23,0,HIGH,2026-06-10 20:52:12
TXN008540,CUST0265,46582.3,Food,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN008541,CUST0460,43339.87,Food,2026-02-15,1,HIGH,2026-06-10 20:52:12
TXN008542,CUST0911,49095.72,Shopping,2026-04-13,0,HIGH,2026-06-10 20:52:12
TXN008543,CUST0734,19209.72,Travel,2026-01-11,0,HIGH,2026-06-10 20:52:12
TXN008544,CUST0472,36378.94,Shopping,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN008545,CUST0779,37924.4,Travel,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN008546,CUST0705,36433.78,Travel,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008547,CUST0551,23320.25,Travel,2026-03-25,0,HIGH,2026-06-10 20:52:12
TXN008548,CUST0622,16268.56,Shopping,2026-03-05,0,HIGH,2026-06-10 20:52:12
TXN008549,CUST0438,25593.36,Shopping,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN008550,CUST0624,20389.73,Food,2026-04-02,0,HIGH,2026-06-10 20:52:12
TXN008551,CUST0139,49391.03,Travel,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN008552,CUST0709,47178.33,Healthcare,2026-06-07,0,HIGH,2026-06-10 20:52:12
TXN008553,CUST0853,45777.32,Food,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN008554,CUST0676,28829.06,Shopping,2026-05-15,0,HIGH,2026-06-10 20:52:12
TXN008555,CUST0034,16258.44,Food,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN008556,CUST0019,6732.31,Healthcare,2026-02-08,0,MEDIUM,2026-06-10 20:52:12
TXN008557,CUST0102,40477.85,Healthcare,2026-06-08,0,HIGH,2026-06-10 20:52:12
TXN008558,CUST0309,38519.47,Travel,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN008559,CUST0215,16352.69,Shopping,2026-01-12,0,HIGH,2026-06-10 20:52:12
TXN008560,CUST0015,44431.19,Travel,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN008561,CUST0613,7423.7,Travel,2026-05-09,1,MEDIUM,2026-06-10 20:52:12
TXN008562,CUST0214,15816.85,Food,2026-05-08,0,HIGH,2026-06-10 20:52:12
TXN008563,CUST0563,48994.52,Shopping,2026-04-25,0,HIGH,2026-06-10 20:52:12
TXN008564,CUST0915,9100.42,Shopping,2026-03-13,0,MEDIUM,2026-06-10 20:52:12
TXN008565,CUST0218,27835.53,Food,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN008566,CUST0504,27562.15,Food,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN008567,CUST0795,10998.43,Food,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN008568,CUST0621,14399.57,Healthcare,2026-01-18,0,HIGH,2026-06-10 20:52:12
TXN008569,CUST0595,31202.8,Food,2026-01-20,0,HIGH,2026-06-10 20:52:12
TXN008570,CUST0818,36601.82,Food,2026-04-04,0,HIGH,2026-06-10 20:52:12
TXN008571,CUST0440,5196.92,Travel,2026-01-20,0,MEDIUM,2026-06-10 20:52:12
TXN008572,CUST0212,36227.01,Food,2026-02-28,0,HIGH,2026-06-10 20:52:12
TXN008573,CUST0745,17607.92,Travel,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN008574,CUST0730,35710.88,Food,2026-05-09,0,HIGH,2026-06-10 20:52:12
TXN008575,CUST0998,32467.26,Shopping,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN008576,CUST0139,32354.82,Healthcare,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN008577,CUST0425,13996.78,Shopping,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN008578,CUST0178,8586.44,Healthcare,2026-04-19,0,MEDIUM,2026-06-10 20:52:12
TXN008579,CUST0757,32731.33,Travel,2026-05-11,0,HIGH,2026-06-10 20:52:12
TXN008580,CUST0075,6632.57,Healthcare,2026-02-19,0,MEDIUM,2026-06-10 20:52:12
TXN008581,CUST0909,8866.65,Shopping,2026-01-16,0,MEDIUM,2026-06-10 20:52:12
TXN008582,CUST0675,34075.06,Healthcare,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN008583,CUST0367,34000.91,Shopping,2026-03-19,0,HIGH,2026-06-10 20:52:12
TXN008584,CUST0356,47726.28,Food,2026-05-23,1,HIGH,2026-06-10 20:52:12
TXN008585,CUST0617,14699.88,Shopping,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN008586,CUST0614,7965.25,Shopping,2026-06-09,0,MEDIUM,2026-06-10 20:52:12
TXN008587,CUST0280,37138.45,Travel,2026-05-05,0,HIGH,2026-06-10 20:52:12
TXN008588,CUST0385,10163.6,Travel,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN008589,CUST0168,4703.99,Travel,2026-04-26,0,LOW,2026-06-10 20:52:12
TXN008590,CUST0253,16642.4,Travel,2026-03-13,0,HIGH,2026-06-10 20:52:12
TXN008591,CUST0127,43423.5,Travel,2026-04-28,0,HIGH,2026-06-10 20:52:12
TXN008592,CUST0389,48916.17,Healthcare,2026-04-17,0,HIGH,2026-06-10 20:52:12
TXN008593,CUST0836,48673.12,Shopping,2026-03-20,0,HIGH,2026-06-10 20:52:12
TXN008594,CUST0319,9972.49,Healthcare,2026-05-25,0,MEDIUM,2026-06-10 20:52:12
TXN008595,CUST0425,33094.41,Travel,2026-03-27,0,HIGH,2026-06-10 20:52:12
TXN008596,CUST0226,18956.73,Shopping,2026-02-21,0,HIGH,2026-06-10 20:52:12
TXN008597,CUST0385,3666.79,Shopping,2026-03-02,0,LOW,2026-06-10 20:52:12
TXN008598,CUST0472,38075.4,Food,2026-05-09,0,HIGH,2026-06-10 20:52:12
TXN008599,CUST0352,30721.72,Travel,2026-02-05,0,HIGH,2026-06-10 20:52:12
TXN008600,CUST0518,13612.6,Healthcare,2026-03-28,0,HIGH,2026-06-10 20:52:12
TXN008601,CUST0435,33547.61,Healthcare,2026-03-23,0,HIGH,2026-06-10 20:52:12
TXN008602,CUST0057,33513.62,Travel,2026-01-01,0,HIGH,2026-06-10 20:52:12
TXN008603,CUST0597,48546.27,Healthcare,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN008604,CUST0638,17958.41,Shopping,2026-05-10,0,HIGH,2026-06-10 20:52:12
TXN008605,CUST0520,46368.52,Healthcare,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN008606,CUST0715,20700.9,Travel,2026-01-20,0,HIGH,2026-06-10 20:52:12
TXN008607,CUST0480,39355.68,Food,2026-03-26,0,HIGH,2026-06-10 20:52:12
TXN008608,CUST0987,30559.37,Travel,2026-02-12,0,HIGH,2026-06-10 20:52:12
TXN008609,CUST0508,21985.27,Food,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN008610,CUST0281,33736.16,Travel,2026-05-23,0,HIGH,2026-06-10 20:52:12
TXN008611,CUST0690,4654.52,Travel,2026-03-03,1,LOW,2026-06-10 20:52:12
TXN008612,CUST0156,8797.17,Food,2026-02-09,0,MEDIUM,2026-06-10 20:52:12
TXN008613,CUST0917,3672.81,Travel,2026-05-14,0,LOW,2026-06-10 20:52:12
TXN008614,CUST0001,35733.82,Travel,2026-04-19,0,HIGH,2026-06-10 20:52:12
TXN008615,CUST0024,32275.15,Food,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN008616,CUST0422,15088.64,Food,2026-01-31,0,HIGH,2026-06-10 20:52:12
TXN008617,CUST0102,14859.48,Food,2026-05-22,0,HIGH,2026-06-10 20:52:12
TXN008618,CUST0860,42050.51,Healthcare,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN008619,CUST0438,6616.6,Food,2026-03-15,0,MEDIUM,2026-06-10 20:52:12
TXN008620,CUST0012,14302.88,Travel,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN008621,CUST0842,34487.99,Healthcare,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN008622,CUST0916,4672.47,Food,2026-05-04,0,LOW,2026-06-10 20:52:12
TXN008623,CUST0431,12004.16,Food,2026-03-15,0,HIGH,2026-06-10 20:52:12
TXN008624,CUST0240,21870.27,Shopping,2026-02-15,0,HIGH,2026-06-10 20:52:12
TXN008625,CUST0888,31031.38,Healthcare,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN008626,CUST0986,7501.34,Shopping,2026-05-30,0,MEDIUM,2026-06-10 20:52:12
TXN008627,CUST0678,48860.86,Healthcare,2026-04-10,0,HIGH,2026-06-10 20:52:12
TXN008628,CUST0423,26465.18,Shopping,2026-02-04,0,HIGH,2026-06-10 20:52:12
TXN008629,CUST0991,27071.28,Healthcare,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN008630,CUST0313,43748.26,Shopping,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN008631,CUST0398,13309.79,Food,2026-03-07,0,HIGH,2026-06-10 20:52:12
TXN008632,CUST0970,41519.65,Shopping,2026-04-13,0,HIGH,2026-06-10 20:52:12
TXN008633,CUST0234,9377.09,Travel,2026-03-31,0,MEDIUM,2026-06-10 20:52:12
TXN008634,CUST0787,5367.77,Food,2026-05-25,0,MEDIUM,2026-06-10 20:52:12
TXN008635,CUST0159,46021.07,Food,2026-02-10,0,HIGH,2026-06-10 20:52:12
TXN008636,CUST0781,14016.62,Food,2026-01-13,0,HIGH,2026-06-10 20:52:12
TXN008637,CUST0125,5405.67,Shopping,2026-05-01,0,MEDIUM,2026-06-10 20:52:12
TXN008638,CUST0299,19377.1,Healthcare,2026-05-21,0,HIGH,2026-06-10 20:52:12
TXN008639,CUST0677,32786.01,Travel,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN008640,CUST0749,11249.15,Healthcare,2026-03-26,0,HIGH,2026-06-10 20:52:12
TXN008641,CUST0776,6754.85,Healthcare,2026-01-21,0,MEDIUM,2026-06-10 20:52:12
TXN008642,CUST0783,7574.18,Travel,2026-04-13,0,MEDIUM,2026-06-10 20:52:12
TXN008643,CUST0247,3547.76,Food,2026-04-14,0,LOW,2026-06-10 20:52:12
TXN008644,CUST0586,44496.84,Healthcare,2026-04-13,0,HIGH,2026-06-10 20:52:12
TXN008645,CUST0316,31573.26,Shopping,2026-04-19,0,HIGH,2026-06-10 20:52:12
TXN008646,CUST0925,28578.6,Food,2026-04-15,0,HIGH,2026-06-10 20:52:12
TXN008647,CUST0806,186.69,Shopping,2026-01-08,0,LOW,2026-06-10 20:52:12
TXN008648,CUST0111,42269.17,Healthcare,2026-05-24,0,HIGH,2026-06-10 20:52:12
TXN008649,CUST0157,8219.12,Travel,2026-01-22,0,MEDIUM,2026-06-10 20:52:12
TXN008650,CUST0106,740.87,Shopping,2026-04-09,0,LOW,2026-06-10 20:52:12
TXN008651,CUST0242,28224.12,Food,2026-01-30,0,HIGH,2026-06-10 20:52:12
TXN008652,CUST0750,5412.5,Healthcare,2026-04-16,0,MEDIUM,2026-06-10 20:52:12
TXN008653,CUST0077,32736.05,Food,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN008654,CUST0688,19221.23,Travel,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN008655,CUST0619,38945.85,Healthcare,2026-03-19,0,HIGH,2026-06-10 20:52:12
TXN008656,CUST0019,2437.64,Travel,2026-02-15,0,LOW,2026-06-10 20:52:12
TXN008657,CUST0734,49967.36,Healthcare,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN008658,CUST0805,42286.71,Healthcare,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN008659,CUST0222,3558.37,Shopping,2026-04-10,0,LOW,2026-06-10 20:52:12
TXN008660,CUST0397,40434.91,Food,2026-05-22,0,HIGH,2026-06-10 20:52:12
TXN008661,CUST0636,34634.18,Food,2026-01-12,0,HIGH,2026-06-10 20:52:12
TXN008662,CUST0537,34519.02,Healthcare,2026-03-29,0,HIGH,2026-06-10 20:52:12
TXN008663,CUST0177,31170.73,Travel,2026-05-29,0,HIGH,2026-06-10 20:52:12
TXN008664,CUST0198,5841.45,Healthcare,2026-01-26,0,MEDIUM,2026-06-10 20:52:12
TXN008665,CUST0057,45833.36,Shopping,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN008666,CUST0979,14387.78,Shopping,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN008667,CUST0546,45546.02,Healthcare,2026-01-13,0,HIGH,2026-06-10 20:52:12
TXN008668,CUST0752,36456.39,Healthcare,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN008669,CUST0304,28404.07,Healthcare,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN008670,CUST0856,43457.21,Shopping,2026-02-02,0,HIGH,2026-06-10 20:52:12
TXN008671,CUST0655,1831.71,Shopping,2026-06-09,0,LOW,2026-06-10 20:52:12
TXN008672,CUST0302,42398.0,Shopping,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN008673,CUST0908,24331.75,Food,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN008674,CUST0857,8103.89,Shopping,2026-02-24,0,MEDIUM,2026-06-10 20:52:12
TXN008675,CUST0237,17939.3,Travel,2026-04-21,1,HIGH,2026-06-10 20:52:12
TXN008676,CUST0752,38338.59,Food,2026-06-07,0,HIGH,2026-06-10 20:52:12
TXN008677,CUST0669,40050.62,Healthcare,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN008678,CUST0625,37277.96,Travel,2026-01-02,0,HIGH,2026-06-10 20:52:12
TXN008679,CUST0037,13416.43,Food,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN008680,CUST0214,32853.9,Healthcare,2026-03-22,0,HIGH,2026-06-10 20:52:12
TXN008681,CUST0832,36265.36,Shopping,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN008682,CUST0277,28764.07,Food,2026-06-05,0,HIGH,2026-06-10 20:52:12
TXN008683,CUST0908,38015.58,Healthcare,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN008684,CUST0944,804.39,Healthcare,2026-01-06,0,LOW,2026-06-10 20:52:12
TXN008685,CUST0542,46067.0,Shopping,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN008686,CUST0144,10986.36,Travel,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN008687,CUST0370,32617.16,Shopping,2026-03-25,0,HIGH,2026-06-10 20:52:12
TXN008688,CUST0314,2739.29,Shopping,2026-03-14,0,LOW,2026-06-10 20:52:12
TXN008689,CUST0436,9004.16,Travel,2026-04-18,0,MEDIUM,2026-06-10 20:52:12
TXN008690,CUST0342,3090.23,Shopping,2026-02-10,0,LOW,2026-06-10 20:52:12
TXN008691,CUST0794,46082.12,Travel,2026-05-18,0,HIGH,2026-06-10 20:52:12
TXN008692,CUST0131,18602.27,Food,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN008693,CUST0254,24501.62,Shopping,2026-02-11,0,HIGH,2026-06-10 20:52:12
TXN008694,CUST0252,46025.95,Food,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN008695,CUST0606,26376.68,Food,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN008696,CUST0353,11065.91,Food,2026-04-11,0,HIGH,2026-06-10 20:52:12
TXN008697,CUST0743,13088.59,Travel,2026-05-19,0,HIGH,2026-06-10 20:52:12
TXN008698,CUST0078,15035.03,Food,2026-01-11,0,HIGH,2026-06-10 20:52:12
TXN008699,CUST0512,34064.29,Shopping,2026-05-13,0,HIGH,2026-06-10 20:52:12
TXN008700,CUST0365,5097.14,Shopping,2026-02-20,0,MEDIUM,2026-06-10 20:52:12
TXN008701,CUST0377,44033.74,Shopping,2026-05-18,0,HIGH,2026-06-10 20:52:12
TXN008702,CUST0742,4429.97,Healthcare,2026-01-27,0,LOW,2026-06-10 20:52:12
TXN008703,CUST0570,16500.68,Travel,2026-01-18,0,HIGH,2026-06-10 20:52:12
